
# **************** Reading GerdaMalaperis.txt
dormante|12550|dorm-ant-e|“Ŝi mem klarigis al mi,” respondis la policano. “Ŝi konstatis, ke la substanco uzita antaŭ la operacio por dormigi la profesoron estas unu el tiuj, kiujn oni kelkfoje uzas por t.n. (= tiel nomata) «narko-analizo». Post la operacio, kiam la profesoro kuŝis en sia ĉambro – li havis privatan ĉambron, kaj do estis sola – ŝi injektis al li tiun substancon, kaj pridemandis lin. Sub la influo de la koncerna substanco, oni dormas, sed dormante aŭdas kaj respondas demandojn, ĝenerale dirante la veron. Li do dorme respondis al ŝi. Per tiu metodo ŝi eksciis pri tio, ke nur unu persono en la mondo, nome Gerda, komprenas tiun sekretan lingvon, kaj pri multaj aliaj aferoj.”|dorm -  sleep<br>ant -  ending of present active participle<br>e - ending of adverbs<br>
ho|42|???|Ho, tiu!|
punkto|13280|punkt-o|Vortlisto: libreto kiu listigas la novajn vortojn kaj donas ekzemplojn de la ĉefaj gramatikaj punktoj, kun traduko en nacia lingvo.|punkt -  point, period, dot<br>o - ending of nouns (substantive)<br>
flegistino|1953|fleg-ist-in-o|Ni devas informi la aŭtoritatojn. Tuj. Mi iros. Ili eble decidos voki doktoron, kuraciston, kaj almenaŭ tuj sendos flegistinon. Certe estas flegistino en ĉi tiu universitato, ĉu ne?|fleg -  nurse, look after, tend<br>ist -  person occupied with<br>in -  ending of feminine words<br>o - ending of nouns (substantive)<br>
bati|1894|bat-i|Jes. Ne timu. Ŝi perdis la konscion, sed ŝi ne perdis la vivon. La koro batas. Ĝi batas malforte, sed tamen batas. Ŝi do vivas. Eble ŝi apenaŭ vivas, sed ŝi vivas.|bat -  beat, strike<br>i - termination of the infinitive in verbs<br>
promeni|1628|promen-i|Ĉu vi ofte promenas kun sukerpecoj en via poŝo?|promen -  to walk, promenade<br>i - termination of the infinitive in verbs<br>
stariĝante|4431|star-iĝ-ant-e|“Mi povas,” diras Bob, tre malrapide stariĝante kun la helpo de Tom kaj de la flegistino, “kvankam dolore”.|star -  to stand<br>iĝ -  to become<br>ant -  ending of present active participle<br>e - ending of adverbs<br>
invito|12859|invit-o|“La frato de Marta plurfoje vizitis min, antaŭ kelkaj monatoj. Li provis igi min traduki por li la dokumenton. Sed kiam mi demandis, de kie li ricevis ĝin, li hezitis, iom paliĝis, ne respondis tuj, kaj mi komprenis, ke li ne agis honeste. Mi memoris la vortojn de Prof. Kosadi, kaj malakceptis kunlabori. Sed li revenis unufoje, dufoje, trifoje. Mi ĉiufoje rifuzis. Kiam mi poste ricevis inviton instrui pri malnovaj sekretaj lingvoj en la kadro de kurso de Prof. Ronga, mi tute ne imagis, ke estas rilato inter Ronga kaj la junulo, kiu tiel ofte venis al mia hejmo insisti, por ke mi traduku la paperon pri l' trezoro.”|invit -  invite<br>o - ending of nouns (substantive)<br>
fortulo|10321|fort-ul-o|“Mi havas planon. Mi ŝatus, ke ni ĉiuj foriru, krom vi, kaj ke Gerda diru al la kaptinto, ke ŝi konsentas klarigi al li, kio estas skribita sur tiu papero, mi volas diri: sur tiu malnova dokumento. Ili tiam agos laŭ la dokumento, kaj ni kaptos ilin tiom pli facile. Sed tamen, ni ne rajtas riski, ke Gerda suferu. Kiu scias? Kiam ŝi ne plu estos necesa por ili, ili povus... Nu, vi komprenas. Vi restos ĉi tie, kaj kiam vi aŭdos paŝojn proksimiĝi, vi kaŝos vin sub la lito, kaj bone atentos ĉion, kio okazas. Gerda diris, ke ĉiam venas nur unu persono, unu viro, maldika ulo, ne tre forta. Fortulo kiel vi tuj superos lin, se necese.”|fort -  strong<br>ul -  [sufikso] person noted for…<br>o - ending of nouns (substantive)<br>
proksimiĝi|371|proksim-iĝ-i|Vi pravas. Io stranga okazas. Dum ŝi ne rigardas al li – ŝi nun rigardas al la granda spegulo – lia mano iom post iom, tre tre malrapide, proksimiĝas al ŝia taso...|proksim -  near<br>iĝ -  to become<br>i - termination of the infinitive in verbs<br>
diable|290|diabl-e|Diable! Diru al mi: kio estas tiu mistero?|diabl -  devil<br>e - ending of adverbs<br>
troa|5492|tro-a|Mankis al ŝi forto, kaj ŝia tuta korpo iom doloris. Ŝi estis laca, kvazaŭ ŝi estus laborinta multajn horojn sin-sekve en la kampoj, kvazaŭ ŝi estus movinta pezajn rokojn kaj ŝtonojn dum multaj kaj multaj tagoj, sen eĉ horo da dormo, kvazaŭ ŝi estus marŝinta dum multaj kaj multaj semajnoj sur malfacila monta vojeto. Unuvorte, ŝi estis lacega, kaj ŝajnis al ŝi, ke ĉiuj muskoloj de ŝia korpo plendas pri troa laboro, nehome peza, nehome malfacila, nehome laciga.|tro -  too<br>a - termination of adjectives<br>
scivolema|4727|sci-vol-em-a|“Vi estas scivolema, ĉu ne? Nu, mi ne volas esti malafabla kun tiel bela knabino, kiel vi. Pardonu, se mi ne montras min pli amikiĝema. Sed miajn zorgojn mi ne povas klarigi.”|sci -  know<br>vol -  will, choose<br>em -  inclined to<br>a - termination of adjectives<br>
malforte|1898|mal-fort-e|Jes. Ne timu. Ŝi perdis la konscion, sed ŝi ne perdis la vivon. La koro batas. Ĝi batas malforte, sed tamen batas. Ŝi do vivas. Eble ŝi apenaŭ vivas, sed ŝi vivas.|mal -  denotes opposites<br>fort -  strong<br>e - ending of adverbs<br>
aĉulo|8802|aĉ-ul-o|Kaj jen la aĉulo revenas, kun radio-kaj-kased-aparato. Li enmetas kasedon, kaj irigas la aparaton. Eta, plenda, plorema voĉeto aŭdiĝas, kaj ŝiras la koron de Gerda:|aĉ -  contemptible, wretched<br>ul -  [sufikso] person noted for…<br>o - ending of nouns (substantive)<br>
forlasi|9309|for-las-i|Kaj se vi rakontos ĝin en la lernejo, ne estos pli bone por vi. Mi plorigos vin tute same. Mi malpurigos viajn vestojn, kaj via patrino krios furioze kiam vi revenos hejmen. Mi kuŝigos vin en akvo kaj sidos sur via kapo. Mi kaptos vin per mia speciala kaptilo kaj veturigos vin en la montaron kaj forlasos vin tie, kaj vi estos tute sola kaj perdita, kaj vi ploros. Vi...|las -  leave, allow, let<br>i - termination of the infinitive in verbs<br>
angla|11798|angl-a|La unua instruis lingvistikon, la dua anglan literaturon.|a - termination of adjectives<br>
judo|10722|jud-o|Kaj Gerda klarigas. Ŝi rakontas, ke temas pri la trezoro de la Lumo-serĉantoj. La Lumoserĉantoj estis sekreta societo, kiu naskiĝis en la dekkvina jarcento kaj daŭris, jen forta, jen malforta, laŭ la epokoj, ĝis la mezo de la dekoka jarcento. Ĝi havis membrojn en tre multaj landoj, en plej malsamaj popoloj. Katolikoj, protestantoj, ortodoksuloj, judoj, islamanoj, budhanoj kaj aliaj estis membroj de tiu internacia aŭ supernacia societo. Ilia celo estis sekrete labori por la unuigo de la mondo, de la popoloj, por la harmoniigo de la religioj, kaj por la inter-kompreniĝo de la malsamaj tradicioj. Ili estis morala kaj filozofia elito. Ili estis elpensintaj sekretan lingvon, kiu ebligis al ili komuniki, el kiu ajn lando aŭ popolo ili estis. La ŝtatoj, kiam ili malkovris la ekziston de la Lumo-serĉantoj, ektimis tiujn homojn, miskomprenis iliajn celojn, kaj ilin persekutis. Inter la Lumoserĉantoj, tre riĉaj homoj troviĝis. Tial, laŭ diversaj malnovaj dokumentoj, ilia trezoro estas multvalora. Ĉi tiu papero estas fotokopio de dokumento, kiu tre precize indikas, kie oni kaŝis la trezoron.|o - ending of nouns (substantive)<br>
observejo|11519|observ-ej-o|Post tri horoj da atendado, io fine okazis: Linda, kiu gardostaris en la iom alta observejo, faris la deciditan signalon, kaj rapide kuris de supre al siaj kunuloj.|observ -  observe<br>ej -  place where an action occurs<br>o - ending of nouns (substantive)<br>
blonda|27|blond-a|Tiu alta, blonda, juna viro...|blond -  blonde, fair<br>a - termination of adjectives<br>
leganto|13837|leg-ant-o|Ripetadi en malsamaj kuntekstoj. Radiko, vortero aŭ lingva strukturo asimiliĝas des pli senpene, ju pli ofte ĝi ripetiĝas, ĉefe se oni atentas la gravecon ree prezenti ĝin precize en la momento kiam, ne uzate dum iu tempo-spaco, ĝi emus forgesiĝi. Tiu principo estis observata. Espereble la legantoj bonvolos pardoni la kelkfoje nenaturajn ripetojn, stile ne tre belajn, kiujn la teksto pro tio enhavas.|leg -  read<br>ant -  ending of present active participle<br>o - ending of nouns (substantive)<br>
malfermita|7038|mal-ferm-it-a|Certe ne. Subite, li eniris restoracion. Mi hezitis. Ĉu ankaŭ mi eniru? Aŭ ĉu mi tro riskos, ke li vidos kaj rekonos min? Unuflanke, mi deziris spioni lin. Aliflanke, la risko, ke li rekonos min, estis reala, kaj min ĝenis. Dum mi staris tie hezitante, eniris la restoracion grupo da soldatoj, eble ok aŭ naŭ, junaj viroj, kiuj milit-servis, videble. Dum ili eniris kaj la pordo estis malfermita, mi vidis, ke la restoracio estas granda kaj plena je homoj. Mi sekvis la ok aŭ naŭ soldatojn kaj trovis sidlokon ne tre videblan de la loko, kie mia blondulo ĵus eksidis.|mal -  denotes opposites<br>ferm -  close, shut<br>a - termination of adjectives<br>
eksekvi|6918|ek-sekv-i|Prave, eble pano. Ĉiaokaze, jen mi ekvidis lian aŭton, kiu staris flanke de la strato. Mi pensis: nun li forveturos aŭte, kaj mi ne plu povos sekvi lin. Sed ne. Li nur iris porti tiun sakon al la aŭto, ĝin metis en ĝin, reŝlosis la aŭto-pordon, kaj plu piediris. Nur tiam mi havis la ideon noti la numeron de lia aŭta numer-plato. Mi do eksekvis lin plu. Li paŝis sur la dekstra flanko de la strato, kaj mi sekvis iom malproksime sur la maldekstra flanko.|ek -  denotes a sudden or momentary action<br>sekv -  follow<br>i - termination of the infinitive in verbs<br>
fali|1678|fal-i|GERDA FALAS EN LA KORIDORO|fal -  fall<br>i - termination of the infinitive in verbs<br>
varmeta|8382|var-met-a|“Vi ŝatus manĝi ion, ĉu ne? Pecon da pano vi deziras, tute certe. Aŭ ĉu frukton? Jen, rigardu, mi havas pomon kaj oranĝon por vi. Kiel belaj ili estas! Plenaj je suko, evidente. Se vi estus konsentinta labori por ni, vi jam estus plene sata. Kaj jen io alia: kuko. Ĉu ne bonega, belega, manĝinda kuko? Ĵus bakita, ankoraŭ varma. Tuŝu, sentu mem, kiel plaĉe varmeta ĝi estas. Vi malsatas nur pro via stulteco. Se vi estus saĝa, vi konsentus fari la etan laboron, kiun ni petas de vi, kaj vi tuj ricevus la manĝaĵojn. Mi bedaŭras, ke vi estas tiel obstina. Estas bedaŭrinde, vidi tiel belan knabinon suferi pro malsato. Mi sincere bedaŭras vian obstinecon. Nur eta «jes», kaj ĉio estos via.”|var -  ware, article of commerce<br>met -  put, place<br>a - termination of adjectives<br>
tra|2284|tra|“Se li eliros tra tiu ĉi pordo, li iros en la koridoro al iu ĉambro. Ĉu mi sekvu lin en la koridoron? Ĉu mi sekvu lin en la koridoro? Ĉu mi sekvu lin en la ĉambron, en kiun li eniros? Ne. Neeble. Mi atendos en la koridoro. Sed se nenio okazos? Se li restos longe plu en la ĉambro?|tra -  through (place)<br>
servistino|9505|ser-vist-in-o|Kompreneble mi ne kredas je fantomoj. La virino, kiun ni aŭdis, estas virino, kiun mi kaptis kaj gardas tie. Mi planas igi ŝin mia servistino. Ŝi faros ĉion, kion mi volos. Kaj se vi parolos pri ŝi... Nu, mi ne volas paroli pri tio, kio okazos al vi, ĉar vi tro timus...|vist -  whist (type of card game)<br>in -  ending of feminine words<br>o - ending of nouns (substantive)<br>
komuniki|1178|komunik-i|Ankaŭ mi ne tute komprenas. Estis ideo de Ronga, la profesoro pri lingvistiko. Li konsideras, ke sekretaj lingvoj estas aspekto de la arto komuniki, kaj ke ili do rilatas al lingvistiko.|komunik -  communicate<br>i - termination of the infinitive in verbs<br>
aŭto|2227|aŭt-o|“Kaj se li foriros en aŭto? Ĉu ankaŭ mi sekvu lin aŭte?|aŭt -  automobile<br>o - ending of nouns (substantive)<br>
amanto|12697|am-ant-o|“Li estis la amanto de Marta. Ŝi rakontis al li. Li vivas tiamaniere, ke li daŭre bezonas multe da mono. Li organizis la aferon. Estas li kaj kolego Fergus, kiuj forportis Gerdan, post kiam ili batis Bob senkonscia. La oficejo de Fergus estas tute proksima. Tien ili portis ŝin, kaj tie ili atendis, ĝis la vojo estis libera kaj ili povis veturigi ŝin al la forlasita domo.”|am -  love<br>ant -  ending of present active participle<br>o - ending of nouns (substantive)<br>
johá|13461|???|Sub la pseŭdonimo Johán Valano, li publikigis poemaron, kanto-kasedojn, detektiv-romanojn kaj kolekton da noveloj. Sub la propra nomo li publikigis kurson de psikologio en esperanto kaj multajn artikolojn, nacilingve aŭ esperante, pri diversaj temoj psikologiaj aŭ lingvaj. Li gvidis kursojn pri psikologio en esperanto en Internacia Feria Altlernejo (La Chaux-de-Fonds, Svislando) kaj en Someraj Universitataj Kursoj – Lieĝo, Belgio).|
libereco|5728|liber-ec-o|Antaŭe ŝi ne multe pensis pri la plezuro esti libera. Liberi estis io perfekte natura. Ŝi iris, kien ŝi deziris, sen iu ajn malhelpo, kaj tiu libereco ŝajnis evidenta rajto. Kaj nun oni malliberigis ŝin malantaŭ ŝlosita pordo. Ŝi, kiu tiom ŝatis ĝoji, ridi, kanti, kiu tiom ŝatis ludi kaj promeni sub la suno, nun ne plu trovis en si la humuron, kiu tiom ofte helpis ŝin en la malfacilaj horoj de la vivo. Ŝi ne povis vidi la eksteran sunon, kaj same en ŝia koro ne plu lumis la kutima suno de ĝojo.|liber -  free<br>ec -  denotes qualities<br>o - ending of nouns (substantive)<br>
milit-servi|7027|milit-serv-i|Certe ne. Subite, li eniris restoracion. Mi hezitis. Ĉu ankaŭ mi eniru? Aŭ ĉu mi tro riskos, ke li vidos kaj rekonos min? Unuflanke, mi deziris spioni lin. Aliflanke, la risko, ke li rekonos min, estis reala, kaj min ĝenis. Dum mi staris tie hezitante, eniris la restoracion grupo da soldatoj, eble ok aŭ naŭ, junaj viroj, kiuj milit-servis, videble. Dum ili eniris kaj la pordo estis malfermita, mi vidis, ke la restoracio estas granda kaj plena je homoj. Mi sekvis la ok aŭ naŭ soldatojn kaj trovis sidlokon ne tre videblan de la loko, kie mia blondulo ĵus eksidis.|milit -  war<br>serv -  serve<br>i - termination of the infinitive in verbs<br>
riski|1820|risk-i|Ni ne havas la tempon diskuti. Ni devas iri vidi tuj. Restu trankvile ĉi tie. Vi nenion riskas. Venu, Tom, ni ne perdu tempon.|risk -  risk, venture, take a chance<br>i - termination of the infinitive in verbs<br>
paŝi|6923|paŝ-i|Prave, eble pano. Ĉiaokaze, jen mi ekvidis lian aŭton, kiu staris flanke de la strato. Mi pensis: nun li forveturos aŭte, kaj mi ne plu povos sekvi lin. Sed ne. Li nur iris porti tiun sakon al la aŭto, ĝin metis en ĝin, reŝlosis la aŭto-pordon, kaj plu piediris. Nur tiam mi havis la ideon noti la numeron de lia aŭta numer-plato. Mi do eksekvis lin plu. Li paŝis sur la dekstra flanko de la strato, kaj mi sekvis iom malproksime sur la maldekstra flanko.|paŝ -  step, pace<br>i - termination of the infinitive in verbs<br>
finfine|4117|fin-fin-e|Bob duone malfermas la okulojn, ilin refermas, ilin malfermetas denove, ilin refermas, ĝemas, kaj finfine malfermas ilin tute larĝe.|fin -  finish, conclude, end<br>fin -  finish, conclude, end<br>e - ending of adverbs<br>
al|15|al|Diru al mi: kiu estas tiu?|
sekundo|1509|sekund-o|Kaj li sukcesis. Li plene sukcesis. Ŝi rigardis al la pordo. Kaj dum ŝi rigardis for, lia mano subite estis super ŝia taso, dum unu sekundo, ne pli, kaj tute nature revenis. Malplena.|sekund -  a second (of time or arc)<br>o - ending of nouns (substantive)<br>
tii|1403|???|Nu, vi ankoraŭ ne diris al mi, kio okazis, dum vi spione rigardis tiun paron.|
maniero|4029|manier-o|“Ne estas facile igi lin diri ion,” pensas Linda, iom zorge, sin demandante, ĉu estis saĝe enmiksi sin en tiun aventuron. Ŝi forte deziras lin paroligi, sed samtempe timas malkontentigi lin. Neniam estas facile trovi plene kontentigan manieron agi.|manier -  manner, way<br>o - ending of nouns (substantive)<br>
manĝaĵo|8416|manĝ-aĵ-o|“Vi ŝatus manĝi ion, ĉu ne? Pecon da pano vi deziras, tute certe. Aŭ ĉu frukton? Jen, rigardu, mi havas pomon kaj oranĝon por vi. Kiel belaj ili estas! Plenaj je suko, evidente. Se vi estus konsentinta labori por ni, vi jam estus plene sata. Kaj jen io alia: kuko. Ĉu ne bonega, belega, manĝinda kuko? Ĵus bakita, ankoraŭ varma. Tuŝu, sentu mem, kiel plaĉe varmeta ĝi estas. Vi malsatas nur pro via stulteco. Se vi estus saĝa, vi konsentus fari la etan laboron, kiun ni petas de vi, kaj vi tuj ricevus la manĝaĵojn. Mi bedaŭras, ke vi estas tiel obstina. Estas bedaŭrinde, vidi tiel belan knabinon suferi pro malsato. Mi sincere bedaŭras vian obstinecon. Nur eta «jes», kaj ĉio estos via.”|manĝ -  eat<br>aĵ -  made from or possessing the quality of<br>o - ending of nouns (substantive)<br>
ekstrem-oriento|13439|ekstrem-orient-o|estas svisa civitano, kies infaneco disvolviĝis en Belgio. Li studis en la Interpretista Lernejo de Ĝeneva Universitato, kaj fariĝis tradukisto/protokolisto ĉe UN (Novjorko), kaj poste ĉe Monda Organizo pri Sano (Ĝenevo). Studinte psikologion, li forlasis la tradukan profesion kaj trejniĝis kiel psikanalizisto kaj psikoterapeŭto. Dum dek jaroj post lia eksiĝo el M.O.S., tiu institucio tamen pludungis lin ĉiujare por kelksemajnaj misioj jen en Afriko, jen en la Pacifika Insularo, jen – kaj precipe – en Ekstrem-Oriento.|ekstrem -  extreme<br>orient -  east<br>o - ending of nouns (substantive)<br>
ple|199|???|Venu. Al la granda spegulo. Rigardu. Jen estas Linda, la plej bela virino en la mondo, la plej bela virino en la tuta mondo.|
mire|11772|mir-e|“Profesoro Ronga!” mire diris al si la tri gestudentoj, kaj tuj poste ili aldonis: “Kaj Profesoro Fergus!”|mir -  wonder, marvel<br>e - ending of adverbs<br>
jam|892|jam|Jes. Via vizaĝo estis mistera. Fakte, viaj vizaĝoj estis misteraj. Mistera vizaĝo de spionino ĉe mistera vizaĝo de spiono. Vi aspektis strange. Vi aspektis mistere. Mi bone rigardis vin, dum mi proksimiĝis al vi, kaj estis mistera esprimo sur via vizaĝo, Linda, kaj ankaŭ sur via, Tom. Kiel mi jam diris, vi aspektis kiel spionoj.|
aventura|13606|aventur-a|Detektiva humura romano, kun ama kaj aventura aspektoj. Plezura kaj instrua legado por progresantoj. Legu ĝin post Gerda malaperis!|aventur -  adventure<br>a - termination of adjectives<br>
scii|55|sci-i|Mi ne scias. Mi ne scias, kiu li estas. Nova studento, ver-ŝajne.|sci -  know<br>i - termination of the infinitive in verbs<br>
aĉa|8462|aĉ-a|Li ŝajnigas sin afabla, sed estas io tre aĉa en lia vizaĝa esprimo. Gerda sentas sin pli kaj pli malforta. Estas varme en ĉi tiu ĉambraĉo, kio ne estas facile elportebla. Krome, ŝi malsatas, kaj la vido de tiu pomo kaj de tiu oranĝo estas vere suferiga. Kaj tamen ŝia devo estas diri «ne».|aĉ -  contemptible, wretched<br>a - termination of adjectives<br>
trovaĵo|11094|trov-aĵ-o|Ĉar la policano kaj la gejunuloj sciis pli frue ol la ŝtelistoj, kie troviĝas la trezoro, ili havis multe da tempo por prepari sin. Ili ne dubis, ke la aliaj venos kiel eble plej baldaŭ, kaj ke la tuta bando venos. Kutime tiaj homoj ne fidas sin reciproke, kaj volas kune ĉeesti, por certiĝi, ke neniu kaŝos por si parton de la trovaĵo.|trov -  find<br>aĵ -  made from or possessing the quality of<br>o - ending of nouns (substantive)<br>
morti|4596|mort-i|“Mi ne povus klarigi. Nenio estas klara. Mi estis tie apud Gerda. Mi aŭdis nenion, mi aŭdis neniun bruon. Kaj subite ĉio eksplodis en mia kapo kaj mi mortis.”|mort -  die<br>i - termination of the infinitive in verbs<br>
